1.9862169037200055,2.1382134635528307,2.1575891151363273,2.2270729228379076,2.4216596395215615,3.1915413618570527,3.647518052470255,3.801073770642288,6.441022619351625,6.542757004215608,8.696134861787064,9.437171207367996,13.771266051756093,16.413406157254748,20.835645593271284,20.94679720216956,21.135478112510214,21.416087130451803,24.92662285000417,25.097103705295556,26.05920859873612,26.300022921706184,26.474302274714233,27.068468210002866,27.541973631090816,28.127290253273813,28.373692186117477,28.384119420057917,29.105600848011054,29.169933141505453,30.36380776605122,30.44255126057166,30.74519656424026,30.800252553945224,31.327902628515332,31.344118649492817,31.45686573387275,31.57228487732122,31.629679390841627,32.29186411183892,32.76951164280113,32.88908977058466,33.029350462203894,33.14173205173856,33.29209589165505,33.612261076569524,33.74571652605383,33.81050678018402,33.92219597148535,34.212058594065475,34.93612524085508,35.18336158900101,35.54216352335731,36.88310449426593,38.08371572464463,39.83636489532189,39.89386096295453,40.343570388072244,40.447963820728795,40.73070968033805,41.412684653735994,41.47932419648874,41.62126081311973,42.3010521341742,42.38849970158546,42.43267121983705,42.590697634095996,42.8146193430491,43.435797564612585,43.55717669272764,43.950446483556966,44.10638787706205,44.294035067101184,46.6606465049857,47.176379512901285,47.340744690069705,47.45440854572913,47.50342681113399,47.63199953673478,47.787711488141134,47.92708115969507,48.13044716129484,48.16928710752982,48.2491734180245,48.402783365219044,48.551193450586794,49.17170146437786,49.17628635074738,49.17772509110584,49.29777593556361,49.512755531351,49.62792999006952,49.95655771767972,50.331493961730224,50.81412720540392,51.04382279906492,51.43441537788598,51.72849349391777,52.36629010611799,52.54924066216277
52.62105127592049,53.03705573015449,53.40248165620727,53.59690559956904,53.72577119458376,54.22017257020798,54.2432666172198,54.40350980707021,54.842391608385306,54.895552868059376,55.31695155448077,56.311945617810316,56.52711054515298,57.13959737418655,58.02963546775056,58.56997538573698,59.3423507822935,59.64432197246957,59.7029910250877,61.52314666513644,61.52733058104879,61.67077872475513,61.75827089622646,62.43519346778432,62.67253450779456,62.82080920453867,62.99742927524542,63.19970075572568,63.28371213028259,63.36790489878958,63.87781715872836,64.15276537509781,64.20685423555004,65.18901354779109,65.22623495641581,66.02142051828511,66.05304762210676,66.1949326319934,66.38706522596478,66.55106953206656,66.72637486236353,66.73419151484609,67.02563520729221,67.03501665552211,67.25266617718826,68.00083749784287,68.24245259992387,68.7009799300991,68.76884919846191,68.85542533125803,69.00486721902706,69.00544280576902,69.14369663412687,69.61328006508066,69.72541811651796,69.81343255815926,69.83004344010618,70.13525191606904,70.1536025649369,70.51544977201101,71.24860109708527,71.48753564943321,72.11160145549044,75.8285623216728,77.7386442120827,77.99430775844756,79.20787071955922,79.30707165877249,79.6441294823101,79.98385630011275,80.43251852451752,80.94000828183879,81.01202980151257,81.43364769146501,81.44920704330237,81.62015237829841,81.64093765155546,84.501063778604,85.12217393020401,88.41353774343496,91.5400107311469,96.0734163823589,96.22681954815666,96.35586781182937,96.6065416815997,96.89447867995953,98.70924096940004,101.90257169787569,101.97323550337182,102.12601054926874,102.40431546453495,102.44891094166681,103.35459024217182,103.73288482750856,103.85305629385519,103.86380275731112,104.3032000930832,104.43990683388677,104.55334723741639,104.84303708187998
104.96609961956001,105.29808896123639,105.49440833776137,105.66286857861125,105.93205568348993,106.16607587124832,106.487527958397,106.63322761083795,106.80906820177725,107.22078038500823,107.22944677514587,107.76997736026372,108.37436348858193,108.48101898892654,108.56792223847124,108.62177372056694,109.18126099068961,109.24083993941119,109.56992784114195,109.82254539008926,110.74973181869656,114.3931951375067,115.28892615479403,117.5833383812923,118.10445578085856,119.19842960438778,119.687690706995,119.93823059672523,121.11955679424379,121.90243163736554,122.14716599196787,122.63579630289716,122.96909768834173,122.97083951274806,123.36426263115098,123.55912370385215,123.58802257390595,123.80747635070168,124.30311551567002,124.50033445975299,124.91086958436736,125.2996142326731,125.82417218836417,126.0319486427338,126.49988451564073,128.17744508878138,128.658785700808,129.05449861075792,129.2236726746272,130.54987154013264,131.6447171486565,132.04183294364466,132.08327966455812,132.66876172200674,132.69688742032122,132.74975105218985,133.0395287697564,133.07672903495376,133.39933811224984,133.41971061080335,134.06967320403484,134.27658992648708,136.15925571309893,136.35591078577463,136.39341839765677,136.70532438985197,136.7768602109338,136.83491064514877,136.87467807119586,136.99532474632454,137.14887421948535,137.1596369217584,137.3181967845653,137.31860026459282,137.46715529831954,137.5661234925761,137.5764994909005,137.58227480250093,137.5879322638029,137.63079356635527,137.6794006763588,137.68368410978,137.82236027590838,137.83872849912834,138.14285973298215,138.25268992497783,138.45094546042637,138.4693705490586,138.62137615529912,138.66675099762602,138.79028711320495,139.13911124592605,139.46138947664483,139.6301123836661,139.78627387186086,139.82239338083951,140.00252473705407,140.08734499660852,140.14485715349,140.28369172950173
140.4177336433135,140.59308203550236,140.81885827874598,140.83508193711066,140.86942749022296,140.99337075836567,141.53871114044412,141.85490918147258,141.9027542040391,142.0742400752227,142.09160601074117,142.2906855117458,142.32432400271108,142.5712467987051,142.6054151564762,142.61016179431408,142.62007956802802,142.67647427924547,143.07025684829867,143.09761194790207,143.12518575433376,143.19885890527266,143.24487842424924,143.3001149118375,143.42959923878487,143.49562601869712,143.68726131015754,143.69266110100304,143.79281064355416,143.83439355471836,143.8569736723524,143.86300900684495,143.92031610589189,143.98580938421907,144.09471243118807,144.22310364462118,144.2369765027744,144.27674764169748,144.34944940949228,144.50483753631264,144.96166711309084,145.30584826396978,145.41679754596623,145.47092213250883,146.11866384238212,146.62667008877426,147.49073170449535,147.70113990455857,149.0756671731909,150.0473015837997,150.57367320438345,150.7672300677482,152.74123827448892,153.37505373165675,153.95082646712,155.5001792171769,155.77203003622617,157.2533895420083,158.46901166427492,160.58127071961403,162.0908924861407,162.72497278046103,162.83496785280667,163.00421864068036,163.73001785740638,163.78350542915683,163.89718320947995,163.90577098642868,164.06335978767024,164.2613468412404,164.27400865090829,164.410745360507,166.01863535866426,166.6493746952421,166.8868930300727,167.03953238307375,167.62432146788453,167.6739567762664,167.84658609210666,168.0165640922526,168.09706109344864,168.16156179993052,170.2374493908099,171.0999372506892,173.30249853065362,177.2468156557584,178.61662057936852,178.71901701176995,178.76626293894674,178.90905359965765,179.23998370478023,179.66816434872456,179.90573835014635,180.57103746739583,181.15762239923393,181.25970793586717,181.4515882006029,182.4145309918616,183.18933123971055,183.7674373109878
184.81387071018472,184.87686675310567,184.9165389131171,185.21045477600967,185.99519272296308,188.59530177053907,188.66661704585917,189.08866683382684,189.17259591439662,192.19917736664962,197.05601294895519,197.29124441316068,197.30417822755615,197.49579194911342,197.5388281493325,197.7260286055737,197.75929390977916,198.42252707346714,198.6986537320826,198.85554033603947,198.91768714732405,198.92605159824734,199.15555678159242,199.1878164774135,199.3135154230128,199.53884388728784,200.4146931895423,200.71119065928602,200.86091643565067,200.88794675020637,200.94105601940745,201.23723320634517,201.26037311482287,201.27338682331745,201.29035273016055,201.3337612554637,201.40068735908986,201.4681105190295,201.50142047691372,201.6818115075007,201.8141779588824,202.1002240943303,202.11268605192805,202.4763719106707,202.48599328306798,202.60982229535853,202.7398567859137,202.75824624339702,202.77207446009766,202.87747903525363,202.92177514175347,202.99937725251027,203.20389928189672,203.52403825189162,203.53320146684476,203.5380235024952,203.6659850038094,203.68276359385584,203.7350562349579,203.79457376028634,203.95870421068693,204.39943315281192,204.4142711578725,204.66139512576385,204.8007684111362,204.8362440153412,204.98666699588264,205.1577944777489,205.1970808122886,205.2141689263564,205.22562066337568,205.39011314765884,205.3914916436758,205.5358451353155,205.56763386245754,205.76991884744308,205.9834867887089,206.03569220582557,206.13385724982285,206.2271072304139,206.28837387982708,206.35403056758287,206.43568813417272,206.77879499834685,206.89180821278606,206.95797158071179,207.13223095358305,207.2899920065193,207.4653994520305,207.7498162919354,207.88348926471153,207.9848830409039,208.10924887544127,208.62745067765795,208.6574974112706,208.88976539193297,208.89643713159583,208.96957151040468,209.20730755505733,209.4057173912983
209.4191461557636,209.56738804507555,209.918450470077,210.2610388710861,210.28918361398715,210.540913452956,210.78328192090012,210.91015328365245,211.14001906399176,211.45583428273457,211.5559047585232,211.56318934106653,211.64740790638953,212.0456246685803,212.0973598625385,212.23342707125508,212.3793618746665,212.43577875286013,212.46225529185074,213.08142140906347,213.55761699868978,213.63194390586122,213.68913407379208,213.77352583426614,213.81202651255467,213.97318697539438,214.23197965351162,214.29324104753627,214.6247498241769,214.68525525815133,214.7262245234206,214.74553287963693,214.8998630726012,214.96716787152545,215.15748902685257,215.19389963012355,215.2178642284944,215.28664584781896,216.35991280937867,216.55209495115642,216.78157566386133,216.81857561016383,216.99680152542848,217.0554068822315,217.10334488562012,217.44045499396108,217.53792116090528,217.59344966312884,217.62434641970455,218.4520299448164,218.69762008733287,218.9819961411183,219.04168879702706,219.04252024631876,220.28990405851937,221.10290587127386,222.07450699226183,224.95782869501897,224.9635435172476,225.2079967641518,225.25508368771068,225.4020740703867,225.80892921701593,226.1190361940052,226.30887971961334,226.4109788945835,226.68150380271987,227.22128686312848,227.44791371436835,228.4180783584666,228.45689057195614,231.2926989072765,231.49755847278686,231.54357328152403,231.88470759486597,231.98832627970637,232.305027015202,232.34844039786225,233.03554900215389,234.80257418368979,234.92038069536304,234.98051541351336,235.22211246411675,235.25206298225,235.3222732847966,235.3351733368168,235.42104205588575,235.91049855999023,235.92398912248606,236.05143630288936,236.05920887116278,236.06517548870275,236.23660771134257,237.0859361920108,238.26602411537206,241.25981871000442,242.07609925935685,242.4830752029219,243.69820870535722,243.7606435146886
243.95232378084802,244.3025642302764,245.4743073933376,245.98894556103252,246.41141847838153,247.4241266647333,247.6127062260968,248.43397073830965,248.5974631289863,249.3972192511814,249.45191259492088,250.18432997722243,250.41092465768088,250.75938410328084,250.98875383093645,251.41036923201628,251.45195345338365,251.5122991583677,251.6385318530052,252.289797943925,252.63200248901634,253.2275261020875,253.36197210043363,253.4754090627842,253.70907949301343,253.96119322696796,254.20045754137945,254.2259758864844,254.30164118025385,254.404608560223,254.44673969907194,255.0082995961332,255.56327555161644,255.57503713498232,255.86104421148423,256.04228950470423,256.77543164920144,257.10818928945343,257.40101535156964,258.0063834036785,258.389514840697,259.131011841024,259.4481891660165,265.60928082977676,265.69235943101893,271.05639004944385,271.7270602038274,273.00666122663483,273.65289646133954,273.85475300884036,273.89804401177474,274.54818798352994,274.6695544934392,274.961996306411,274.9923838916971,275.4078004000219,275.40965480948785,275.72471067443786,275.77628938888506,275.9451880871056,275.9945411317985,276.2983467722488,276.44455567913195,276.47129102166707,276.50909855417854,276.5261071588106,276.6655032756542,277.0017000519764,277.0543351345692,277.08273413732104,277.1176477786417,277.12195581413994,277.18485903961766,277.18928433627843,277.30887753675853,277.3498735582063,277.6111908203242,277.6781626388474,278.0406379061093,278.0737529468392,278.14444367233693,278.1510256832583,278.25853832197544,278.2610870511086,278.34173197117514,278.3523114832394,279.1877610586264,279.1950515897066,279.24839126653086,279.3020451449296,279.89983491600935,280.3925091746751,280.52748057885447,280.62336700486577,280.7571776206123,280.88863330334203,280.91554016432144,280.927933145048,281.4403002164358,281.4544132863058
281.5050541313311,281.726333217071,281.7409052723796,281.7923356665085,282.2870166835044,282.6091097847675,282.73713224844107,282.9943936718802,283.2969653497641,283.5689115816771,283.6493425098417,283.86611861886644,283.8984648767025,284.2146692333113,284.4092929904858,284.5172733375075,284.57532922612796,284.6044754372967,284.80413738401893,285.0176267259021,285.0647909351089,285.27340506570204,285.43839554414353,285.62991676696095,285.6777797904231,285.72670053534887,285.8419675004275,286.3379091590459,286.37894597511695,286.4033366292048,288.23781970975097,288.37341030753555,289.3070132591801,289.7462186402292,290.02305847889824,290.60465790334086,290.63684469546513,291.2693288791975,291.5200749137919,291.8309017883349,291.83617528459536,291.8495718091345,291.92548953002506,292.24145137854657,292.5203166512618,292.7362438328978,292.88460967771476,292.95995630028915,293.12757088300145,293.7726335660244,294.2536860925458,294.42374929206153,296.85565676989467,297.2493370511429,297.4751481981418,299.0794571231093,304.7950761024291,306.3811375620251,306.9271127441534,307.38383131219115,307.4089791331058,308.9889062525644,309.48457563175117,309.9152303669698,309.9683375327204,309.9918993138529,310.52851182324383,310.60188558213963,311.26934314838235,311.36940168730246,311.54924719205894,312.1139459452993,313.89185576123896,319.2621842590045,319.97284949815867,320.1241476222566,322.2220592874074,323.18898346440096,323.19526072734567,323.4498220727124,323.50102158678266,324.2434835580234,324.37221890753716,324.39573832099836,324.4233946524662,325.1316832776217,325.2976907679711,326.1105378626676,326.2312396426458,326.37922951004623,326.3981088079751,326.7050693881774,326.79555944628527,327.61395460038295,328.4797296145353,328.88575660961754,329.0384970214168,329.4960896665097,330.2198589206728,330.4409583910102
332.86280585886266,333.1411683770033,334.7180249988181,334.9173617746989,335.4976247732535,335.7688923760199,335.9872581355633,336.45602758408654,337.1427372810397,337.3162999575691,338.35628068189595,339.0478131250941,341.91796376757554,341.93402533205756,342.0789669972484,342.4861205890352,344.0552893721095,344.55347212864564,347.4282692987039,349.4715901882549,350.3820060964151,350.7978408516896,350.8228187146831,351.09918298241,351.1393420271896,351.1870172830552,351.2723829885396,351.35372432095625,351.58493136199127,351.7326282532945,351.75121069678323,353.5874602123766,355.36178306714453,355.98307957814603,356.5170569669769,357.67101340895897,357.6934229060614,358.0793771941298,358.4963783966635,358.60492577393404,359.10533463280314,359.215188780883,359.51764375970333,359.5419103207735,359.61470795636245,359.63550971433807,359.87443751688943,359.90278514703755,360.078584570556,360.15039513570497,360.33970801014584,360.43270569328337,360.4699783914127,360.59606444455403,360.6946816380427,360.8651017140947,360.86950183310836,361.01058344337156,361.1728981742621,361.2381421527138,361.3498095861932,361.5617080468406,361.6434244813322,361.7637469738795,361.7794585288296,361.80657680578787,361.9722765231637,362.03248716656054,362.0766777878544,362.27697516291846,362.2988695118571,362.30991842692333,362.4465675406358,362.4579404938642,362.5443714186517,362.56094110097587,362.5987516177107,362.64135550856645,362.6916007910794,362.80530952058876,362.87663052335535,363.01124642780064,363.03590983577635,363.1320188466582,363.161253214793,363.1687524898059,363.20649079909174,363.2201147384552,363.23079284865054,363.4010874166908,363.44811662769547,363.8102678410102,363.86286407905146,364.154585114181,365.2669391697913,366.8550790495991,366.9709845176787,367.1960037772616,367.2088283099579,367.27796441095313
367.3873853118367,367.4017021605219,367.4361488279321,367.5105921138802,368.4269134772502,368.51250374223235,368.8049614758209,368.9991349470469,369.01887182467385,369.04198489340223,369.4025178867622,369.4673249122908,369.7758653734719,370.04181203663376,370.1232208623424,370.41493928982726,370.4459201926056,370.8165438612125,370.92411790362246,371.035402954838,371.1206946256611,371.1340709609246,371.3307561286343,372.05079653861634,372.94888887840267,372.96577620859705,373.0714409330898,373.70974967553724,373.76889196092577,373.82931715056355,374.1299191843219,374.13734525581003,374.18959611597677,374.2670013702884,374.41720722448287,374.8453847092451,374.9534452600615,375.20666463764076,375.2184030343448,375.46675904294364,375.5679166155519,375.64509714516055,378.1301680599475,378.2453763516682,378.30342644431806,378.401797392236,378.67097038742065,378.9288905597058,379.0771575176517,379.2773539626226,379.59973833933776,379.89943322952587,380.28487153020524,380.3369097113786,381.0565749644653,381.854890066441,382.27532770402803,382.9563383458939,383.02436300214885,383.1640114243703,383.2231250415011,383.26745258667836,383.68621546667634,384.0013760084777,384.11448421583,384.9451389419735,384.9586459119819,385.5034217701795,385.82361899901207,386.2668608996212,386.4566836900726,386.76814520728556,386.8531674851922,387.5873564934718,387.799846768927,387.80186162106247,387.8193156565221,387.8522735691744,387.8690941684607,388.0314072428556,388.0555332755722,388.06521584910826,388.32197831781394,388.38031431271827,388.4594606347138,388.6769453543317,388.852366211489,388.94545225190757,388.9490952760303,388.94947409909435,388.9618287143074,389.1621869851718,389.1903819878934,389.20072671228877,389.28736213722254,389.29028449420184,389.4193492207393,389.47957766901146,389.5325660431735,389.7379528681826
